id,degree_centrality,weighted_degree,betweenness_centrality,eigenvector_centrality,community
A5000446936,3.0800979471147184e-05,2.0,0.0,2.613834893672311e-32,163
A5000452437,6.160195894229437e-05,4.0,0.0,1.54421189969955e-28,164
A5000457976,6.160195894229437e-05,4.0,0.0,1.6912709862529912e-25,165
A5000464906,0.00010780342814901514,7.0,0.0,4.557709073493508e-25,166
A5000467703,6.160195894229437e-05,4.0,0.0,3.704218255502128e-11,150
A5000467892,4.620146920672077e-05,3.0,0.0,3.477256068033989e-30,167
A5000468245,9.240293841344155e-05,6.0,0.0,7.3556803615049405e-09,102
A5000470166,9.240293841344155e-05,12.0,0.0,1.7508696326221448e-21,168
A5000470186,0.0,0.0,0.0,2.024029421174194e-40,169
A5000472632,7.700244867786796e-05,5.0,0.0,6.46999921115554e-13,1661
A5000474356,7.700244867786796e-05,9.0,0.0,1.0250801685330041e-23,170
A5000474393,0.00013860440762016233,11.0,0.0,4.011531073555401e-24,171
A5000474748,0.00035421126391819264,36.0,4.469510558471717e-07,5.4686991638232456e-08,139
A5000478371,4.620146920672077e-05,3.0,0.0,1.0535732847741995e-29,172
A5000482667,7.700244867786796e-05,5.0,0.0,5.67411053145747e-26,173
A5000483356,1.5400489735573592e-05,1.0,0.0,2.3780130885783117e-05,69
A5000483689,0.00033881077418261904,22.0,0.0,2.854894299285659e-17,174
A5000486305,9.240293841344155e-05,6.0,0.0,4.708510045729821e-26,175
A5000487855,0.00012320391788458874,8.0,0.0,2.1357209646895312e-08,29
A5000489917,9.240293841344155e-05,6.0,0.0,8.428430194030656e-26,176
A5000491132,7.700244867786796e-05,5.0,0.0,2.951233422935573e-26,177
A5000492991,0.0005390171407450757,44.0,2.711816268383621e-06,1.410289342668681e-06,178
A5000493089,0.00015400489735573593,10.0,0.0,2.260087461213938e-18,179
A5000496102,9.240293841344155e-05,6.0,0.0,4.708510045729821e-26,180
A5000502468,7.700244867786796e-05,5.0,0.0,3.426005671834173e-27,181
A5000506964,0.00015400489735573593,19.0,0.0,2.307454792556519e-12,182
A5000507732,6.160195894229437e-05,4.0,0.0,2.3320585989769772e-09,116
A5000509998,6.160195894229437e-05,4.0,0.0,1.608488640199945e-11,71
A5000511832,9.240293841344155e-05,6.0,0.0,9.739469197030506e-26,183
A5000513101,9.240293841344155e-05,6.0,0.0,4.708510045729821e-26,184
A5000513695,6.160195894229437e-05,4.0,0.0,1.54421189969955e-28,185
A5000514476,0.00026180832550475107,26.0,0.0,1.3506809222439804e-09,186
A5000515409,0.00015400489735573593,10.0,0.0,1.1090430923595782e-10,1165
A5000525310,0.00013860440762016233,9.0,0.0,3.8383269622540004e-08,102
A5000527699,0.00013860440762016233,16.0,0.0,1.5308936856815736e-13,187
A5000530197,0.00047741518180278135,31.0,0.0,7.830084566134839e-15,133
A5000530436,0.0001848058768268831,14.0,7.238453123732146e-05,6.3464236869587945e-12,147
A5000534132,4.620146920672077e-05,3.0,0.0,1.4449128852190103e-10,200
A5000534250,6.160195894229437e-05,4.0,0.0,3.0491063355982114e-10,189
A5000534939,7.700244867786796e-05,5.0,0.0,3.426005671834173e-27,190
A5000538495,3.0800979471147184e-05,2.0,0.0,6.764788206488748e-32,191
A5000542822,0.0001848058768268831,12.0,0.0,5.732196431690497e-11,182
A5000544794,0.00015400489735573593,10.0,0.0,2.5512937101623637e-10,192
A5000546219,9.240293841344155e-05,6.0,0.0,6.339846878838242e-11,8
A5000549784,0.0004928156715383549,32.0,0.0,1.3211550799944385e-14,193
A5000550975,4.620146920672077e-05,3.0,0.0,3.477256068033989e-30,194
A5000552564,0.0,0.0,0.0,2.024029421174194e-40,195
A5000554104,0.00015400489735573593,10.0,0.0,1.524361168625484e-10,182
A5000557248,6.160195894229437e-05,4.0,0.0,1.54421189969955e-28,196
A5000563408,0.00020020636656245669,13.0,0.0,5.271433710162632e-10,71
A5000564562,3.0800979471147184e-05,2.0,0.0,2.613834893672311e-32,197
A5000564739,9.240293841344155e-05,9.0,1.0267309395364746e-07,2.151766418709347e-08,116
A5000568474,6.160195894229437e-05,4.0,0.0,1.2503246716868651e-11,104
A5000573277,0.00016940538709130952,11.0,0.0,4.490534154186483e-22,78
A5000577448,0.00010780342814901514,7.0,0.0,4.557709073493508e-25,198
A5000577985,0.00012320391788458874,8.0,2.8953812494928585e-05,2.6711608404925746e-07,85
A5000579667,6.160195894229437e-05,4.0,0.0,6.108404357733103e-10,199
A5000581688,7.700244867786796e-05,5.0,0.0,2.0197132577987032e-13,200
A5000582109,0.0001848058768268831,14.0,5.304776520938453e-07,2.071855725560805e-09,104
A5000590225,4.620146920672077e-05,3.0,0.0,3.477256068033989e-30,201
A5000592091,0.00012320391788458874,8.0,0.0,3.375510642239298e-24,202
A5000592356,4.620146920672077e-05,3.0,0.0,1.543416208007615e-08,1665
A5000592461,1.5400489735573592e-05,1.0,0.0,2.6529358429214393e-35,203
A5000593091,0.0003850122433893398,25.0,0.00014609611221399403,1.2571523910083881e-13,204
A5000595364,0.00013860440762016233,9.0,0.0,2.0240294211741967e-23,205
A5000595758,6.160195894229437e-05,4.0,0.0,3.273044810678358e-11,485
A5000598960,0.0,0.0,0.0,2.024029421174194e-40,206
A5000599262,6.160195894229437e-05,4.0,0.0,1.54421189969955e-28,207
A5000604958,4.620146920672077e-05,3.0,0.0,3.477256068033989e-30,208
A5000607040,0.0003850122433893398,25.0,0.0,1.13769258156624e-09,209
A5000609872,6.160195894229437e-05,4.0,0.0,1.295026904977982e-09,199
A5000610086,4.620146920672077e-05,3.0,0.0,3.772193733181414e-29,210
A5000614737,9.240293841344155e-05,12.0,0.0005634699396176174,1.47030472876493e-07,87
A5000617346,1.5400489735573592e-05,1.0,0.0,2.6529358429214393e-35,211
A5000619933,0.0001848058768268831,12.0,0.0,3.9720364081036267e-13,658
A5000622050,3.0800979471147184e-05,2.0,0.0,2.613834893672311e-32,212
A5000622487,7.700244867786796e-05,5.0,0.0,8.669397281979046e-11,462
A5000623592,0.0005544176304806493,40.0,2.1987931989668625e-05,5.9196843421404487e-08,214
A5000624130,0.0004928156715383549,32.0,0.0,2.2357327539328023e-07,62
A5000625246,0.00024640783576917747,16.0,0.0,1.0581307451427735e-09,66
A5000629292,3.0800979471147184e-05,2.0,0.0,6.669436038572772e-30,215
A5000635267,0.0007084225278363853,49.0,3.083411538618288e-06,1.7335117083208938e-05,22
A5000640247,0.00020020636656245669,23.0,7.238453123732146e-05,3.759306445397352e-14,216
A5000640263,4.620146920672077e-05,3.0,0.0,1.1585859803450973e-08,200
A5000640882,0.00024640783576917747,16.0,0.0,1.1272933659017545e-10,452
A5000641290,6.160195894229437e-05,4.0,0.0,2.3676740239138132e-15,218
A5000641874,1.5400489735573592e-05,1.0,0.0,2.6529358429214393e-35,219
A5000642313,3.0800979471147184e-05,2.0,0.0,6.753293474222071e-23,220
A5000643505,1.5400489735573592e-05,1.0,0.0,2.6529358429214393e-35,221
A5000644890,0.00013860440762016233,9.0,0.0,5.407461226571321e-13,8
A5000645350,6.160195894229437e-05,4.0,0.0,4.001053663602856e-26,222
A5000645794,6.160195894229437e-05,4.0,0.0,1.54421189969955e-28,223
A5000646181,3.0800979471147184e-05,2.0,0.0,2.613834893672311e-32,224
A5000650888,3.0800979471147184e-05,2.0,0.0,2.613834893672311e-32,225
A5000655379,0.0,0.0,0.0,2.024029421174194e-40,226
A5000659687,0.00015400489735573593,10.0,0.0,1.0230396565276422e-22,227
A5000662963,0.00010780342814901514,7.0,0.0,4.557709073493508e-25,198
A5000663167,6.160195894229437e-05,4.0,0.0,1.54421189969955e-28,228
A5000663216,0.00021560685629803028,17.0,2.157931752170786e-05,1.4881165068580212e-10,229
A5000664899,9.240293841344155e-05,12.0,0.0,1.7508696326221448e-21,230
A5000667658,0.0004928156715383549,32.0,9.235302128131753e-05,2.1566028960662213e-07,56
A5000668479,1.5400489735573592e-05,1.0,0.0,2.6529358429214393e-35,231
A5000671485,7.700244867786796e-05,5.0,0.0,5.533777378005593e-15,147
A5000678293,0.00020020636656245669,20.0,0.0011498155948624158,1.1348519100335834e-08,8
A5000680377,0.0006314200791585172,49.0,0.0014790832333978145,2.782887443275098e-08,62
A5000683013,0.0001848058768268831,12.0,0.0,1.7508696326221448e-21,232
A5000683189,6.160195894229437e-05,4.0,0.0,5.677204981122109e-27,233
A5000684726,6.160195894229437e-05,4.0,0.0,1.54421189969955e-28,234
A5000688587,4.620146920672077e-05,3.0,0.0,3.477256068033989e-30,235
A5000688681,0.00016940538709130952,11.0,0.0,1.0520609422468952e-16,236
A5000689165,9.240293841344155e-05,6.0,0.0,4.708510045729821e-26,237
A5000694161,0.00030800979471147185,20.0,0.0,3.206478093226507e-10,374
A5000695937,4.620146920672077e-05,3.0,0.0,3.477256068033989e-30,238
A5000697337,9.240293841344155e-05,6.0,0.0,6.583835584936931e-21,239
A5000701578,0.00026180832550475107,17.0,0.0,1.5756518014370495e-08,93
A5000703402,0.00015400489735573593,10.0,3.3611748523959064e-05,3.417348848814473e-10,100
A5000704130,6.160195894229437e-05,8.0,0.0,4.108724249045643e-09,70
A5000707990,0.00010780342814901514,7.0,0.0,1.992734203050168e-08,116
A5000710609,0.0,0.0,0.0,2.024029421174194e-40,240
A5000712145,1.5400489735573592e-05,1.0,0.0,2.6529358429214393e-35,241
A5000712908,6.160195894229437e-05,4.0,0.0,4.577264337281301e-10,87
A5000713520,0.00027720881524032466,32.0,0.0,3.67718157169152e-05,127
A5000716606,7.700244867786796e-05,5.0,0.0,3.426005671834173e-27,242
A5000716736,0.0009548303636055627,75.0,0.0005421067940327286,1.8706603177670063e-08,728
A5000720346,6.160195894229437e-05,4.0,0.0,1.54421189969955e-28,243
A5000720706,0.00026180832550475107,29.0,1.3383330225271707e-05,4.2661007893278014e-10,8
A5000724287,4.620146920672077e-05,3.0,0.0,3.477256068033989e-30,244
A5000725012,0.0,0.0,0.0,2.024029421174194e-40,245
A5000725482,0.00043121371259606056,55.0,3.619226561866073e-06,1.0331123178062758e-09,246
A5000727458,0.0,0.0,0.0,2.024029421174194e-40,247
A5000729344,6.160195894229437e-05,4.0,0.0,9.745676239324656e-12,124
A5000730187,0.00035421126391819264,25.0,3.13666302028393e-05,6.285367353192033e-08,55
A5000732454,7.700244867786796e-05,5.0,0.0,4.5127033217808214e-08,56
A5000735071,1.5400489735573592e-05,1.0,0.0,2.6529358429214393e-35,248
A5000737212,0.00012320391788458874,8.0,0.0,2.49561039117595e-07,246
A5000738361,6.160195894229437e-05,4.0,0.0,1.54421189969955e-28,249
A5000738527,0.00015400489735573593,10.0,0.0,4.299447574030626e-22,250
A5000738730,0.00021560685629803028,17.0,1.536148384382447e-05,4.414297630190081e-08,71
A5000739434,0.0,0.0,0.0,2.024029421174194e-40,251
A5000741143,0.0,0.0,0.0,2.024029421174194e-40,252
A5000744718,7.700244867786796e-05,5.0,0.0,1.496282456630503e-10,253
A5000747777,7.700244867786796e-05,5.0,0.0,3.532810833211484e-16,147
A5000751263,4.620146920672077e-05,4.0,0.0,2.4632683619035433e-30,254
A5000755750,0.00026180832550475107,21.0,9.490872642644164e-05,4.068187709327733e-09,56
A5000756797,7.700244867786796e-05,5.0,0.0,4.7595649940218725e-11,255
A5000758691,7.700244867786796e-05,5.0,0.0,3.426005671834173e-27,256
A5000758709,0.00015400489735573593,30.0,0.0,4.6008893651197114e-09,127
A5000761160,9.240293841344155e-05,6.0,0.0,1.7143644076838007e-07,139
A5000761442,0.00021560685629803028,17.0,0.0,2.1121705588488258e-12,103
A5000761729,0.00016940538709130952,11.0,0.0,1.9987776756437762e-08,77
A5000761901,4.620146920672077e-05,3.0,0.0,3.477256068033989e-30,258
A5000762728,7.700244867786796e-05,5.0,0.0,1.037968818479673e-23,259
A5000762817,1.5400489735573592e-05,1.0,0.0,1.8315259447717641e-09,21
A5000765468,7.700244867786796e-05,5.0,0.0,1.4224699035449792e-26,260
A5000767265,0.00024640783576917747,16.0,0.0,5.2245446458815705e-18,179
A5000768534,0.00013860440762016233,9.0,0.0,1.8218236138447698e-13,147
A5000771881,0.00040041273312491337,26.0,0.0,0.0014837328155874604,261
A5000774069,4.620146920672077e-05,3.0,0.0,1.6414188738163926e-09,34
A5000776140,0.00033881077418261904,22.0,0.0006696431422775492,3.9528469027827946e-08,693
A5000777470,1.5400489735573592e-05,1.0,0.0,2.6529358429214393e-35,263
A5000780442,0.00012320391788458874,8.0,0.0,4.452344847425044e-10,104
A5000781425,0.00023100734603360388,15.0,0.0,5.355698926482257e-10,189
A5000785984,3.0800979471147184e-05,2.0,0.0,2.613834893672311e-32,264
