id,degree_centrality,weighted_degree,betweenness_centrality,eigenvector_centrality,community
I11912373,0.0007845188284518827,3.0,0.0,6.2115329881792385e-06,79
I119203015,0.0005230125523012552,2.0,0.0,1.3448639226839601e-05,79
I11923345,0.0002615062761506276,1.0,0.0,1.7879036342160864e-05,0
I119241673,0.0002615062761506276,1.0,0.0,2.1048976240153915e-30,55
I11932220,0.002615062761506276,10.0,0.00010241115802847426,0.00017482761850828426,14
I119439378,0.0005230125523012552,2.0,0.0004510521540510695,6.395549750044576e-07,9
I119443389,0.0005230125523012552,2.0,0.0,3.85111332000572e-06,0
I119449181,0.0007845188284518827,3.0,0.0,0.00040223210984066383,3
I119454577,0.0007845188284518827,3.0,7.889194484969669e-06,0.0005137068893898403,3
I11957088,0.0010460251046025104,4.0,0.0,0.0005609695198217557,13
I119664326,0.0015690376569037654,6.0,0.00045105215405106944,8.692080176115115e-07,23
I119744171,0.0005230125523012552,2.0,0.0,2.8915797326613266e-06,16
I11983389,0.002615062761506276,10.0,0.0,0.0003172939575067576,16
I119856527,0.0002615062761506276,1.0,0.0,2.1048976240153915e-30,56
I119939252,0.0007845188284518827,3.0,0.00045105215405106944,3.059914698009167e-06,13
I119942284,0.0005230125523012552,2.0,0.0,8.010621979440753e-08,57
I120125038,0.002615062761506276,10.0,0.00042263681059556506,0.0002764121493358315,16
I120156002,0.0033995815899581588,13.0,0.0,0.0019548411977185318,0
I120230055,0.001830543933054393,7.0,0.0,0.0002947014813515608,25
I120238654,0.0002615062761506276,1.0,0.0,2.1048976240153915e-30,58
I120250893,0.0020920502092050207,8.0,0.000487678765498847,0.00269167280433007,3
I120691247,0.0033995815899581588,13.0,0.0,0.0012319961497132788,14
I12079687,0.003661087866108786,14.0,0.00016436201862688978,0.00035029144974888334,13
I12093191,0.001307531380753138,5.0,0.0,0.0016253003493877376,1
I12097938,0.0002615062761506276,1.0,0.0,3.5749687180466324e-06,16
I121243025,0.002353556485355648,9.0,0.0,6.248490833118855e-06,23
I121296143,0.0005230125523012552,2.0,0.0,1.1285438547703199e-05,0
I121345201,0.0002615062761506276,1.0,0.0,8.157552042859887e-06,81
I121748325,0.0020920502092050207,8.0,0.0,0.0006995231694139416,9
I121750182,0.0005230125523012552,2.0,0.0,1.3825827141502903e-27,59
I121797337,0.001307531380753138,5.0,2.2277073924982886e-05,3.950181316407499e-05,57
I121799043,0.0010460251046025104,6.0,0.0,0.00038826683329184667,60
I121820613,0.0002615062761506276,1.0,0.0,2.1048976240153915e-30,61
I121847817,0.0020920502092050207,8.0,2.052102611697313e-06,0.0015317682579252707,1
I121883995,0.0054916317991631795,21.0,6.014823837362381e-06,0.0015286206710204183,14
I121934306,0.004968619246861925,19.0,1.3201860135252714e-05,0.002727998548693681,81
I121980950,0.001307531380753138,5.0,0.0,8.628687086033131e-05,57
I122140584,0.001830543933054393,7.0,0.00045105215405106944,5.607089239565477e-05,81
I122266389,0.0015690376569037654,6.0,0.0,5.60669855739002e-05,81
I122346577,0.00993723849372385,39.0,0.0005531598585542478,0.0007740169204388912,9
I122411786,0.0028765690376569035,11.0,0.00045542997295602367,0.0007921520986522214,1
I122534668,0.0005230125523012552,2.0,0.0,1.3825827141502903e-27,62
I122991210,0.0015690376569037654,6.0,2.4306015378548177e-05,0.00018887466794218594,9
